dateTime,usd,logUSD,diff
2024-08-30 00:00:00+00:00,5.62935,1.727993982555668,0.01178455039834514
2024-08-31 00:00:00+00:00,5.6064,1.7239088023198805,-0.004085180235787522
2024-09-01 00:00:00+00:00,5.6064,1.7239088023198805,0.0
2024-09-02 00:00:00+00:00,5.61165,1.7248447939375477,0.0009359916176672201
2024-09-03 00:00:00+00:00,5.61665,1.725735400766808,0.000890606829260232
2024-09-04 00:00:00+00:00,5.6489,1.7314608359382528,0.005725435171444859
2024-09-05 00:00:00+00:00,5.6435,1.7305044404135441,-0.0009563955247087197
2024-09-06 00:00:00+00:00,5.5689,1.71719754790115,-0.01330689251239403
2024-09-07 00:00:00+00:00,5.5994,1.7226594491437548,0.005461901242604705
2024-09-08 00:00:00+00:00,5.5994,1.7226594491437548,0.0
