date,eur,diff,lag4,lag6
2024-02-07 00:00:00+00:00,1.675156362182039,-0.0017233527865883058,1.6791617167245734,1.6773787640755096
2024-02-08 00:00:00+00:00,1.678351847472319,0.00319548529028002,1.6791617167245734,1.6764122146468874
2024-02-09 00:00:00+00:00,1.682892814240941,0.0045409667686220345,1.6771227287898325,1.6791617167245734
2024-02-10 00:00:00+00:00,1.675377326862296,-0.007515487378644936,1.6768797149686272,1.6791617167245734
2024-02-11 00:00:00+00:00,1.675377326862296,0.0,1.675156362182039,1.6771227287898325
2024-02-12 00:00:00+00:00,1.6765824100634308,0.0012050832011347712,1.678351847472319,1.6768797149686272
2024-02-13 00:00:00+00:00,1.6742176544755698,-0.0023647555878609783,1.682892814240941,1.675156362182039
2024-02-14 00:00:00+00:00,1.6683047549672096,-0.005912899508360159,1.675377326862296,1.678351847472319
2024-02-15 00:00:00+00:00,1.6742082816928188,0.005903526725609121,1.675377326862296,1.682892814240941
2024-02-16 00:00:00+00:00,1.6785963702108857,0.004388088518066935,1.6765824100634308,1.675377326862296
2024-02-17 00:00:00+00:00,1.67764594268039,-0.0009504275304956789,1.6742176544755698,1.675377326862296
2024-02-18 00:00:00+00:00,1.67764594268039,0.0,1.6683047549672096,1.6765824100634308
2024-02-19 00:00:00+00:00,1.6784657166442305,0.0008197739638404755,1.6742082816928188,1.6742176544755698
2024-02-20 00:00:00+00:00,1.675572034922514,-0.0028936817217164457,1.6785963702108857,1.6683047549672096
2024-02-21 00:00:00+00:00,1.6728464203471511,-0.0027256145753629113,1.67764594268039,1.6742082816928188
2024-02-22 00:00:00+00:00,1.6755345940089514,0.002688173661800297,1.67764594268039,1.6785963702108857
2024-02-23 00:00:00+00:00,1.6815520410593572,0.006017447050405744,1.6784657166442305,1.67764594268039
2024-02-24 00:00:00+00:00,1.6874613519880863,0.00590931092872915,1.675572034922514,1.67764594268039
2024-02-25 00:00:00+00:00,1.6874613519880863,0.0,1.6728464203471511,1.6784657166442305
2024-02-26 00:00:00+00:00,1.687152373381934,-0.0003089786061523103,1.6755345940089514,1.675572034922514
2024-02-27 00:00:00+00:00,1.687106110882955,-4.6262498978988376e-05,1.6815520410593572,1.6728464203471511
2024-02-28 00:00:00+00:00,1.6769264529824386,-0.010179657900516448,1.6874613519880863,1.6755345940089514
2024-02-29 00:00:00+00:00,1.6836173106083518,0.00669085762591326,1.6874613519880863,1.6815520410593572
2024-03-01 00:00:00+00:00,1.6811518783832389,-0.0024654322251129734,1.687152373381934,1.6874613519880863
2024-03-02 00:00:00+00:00,1.6809694255086345,-0.00018245287460438853,1.687106110882955,1.6874613519880863
2024-03-03 00:00:00+00:00,1.6809694255086345,0.0,1.6769264529824386,1.687152373381934
2024-03-04 00:00:00+00:00,1.6810923055945814,0.00012288008594696365,1.6836173106083518,1.687106110882955
2024-03-05 00:00:00+00:00,1.680634221235738,-0.0004580843588435357,1.6811518783832389,1.6769264529824386
2024-03-06 00:00:00+00:00,1.683256985717705,0.002622764481967188,1.6809694255086345,1.6836173106083518
2024-03-07 00:00:00+00:00,1.684417361884006,0.001160376166300825,1.6809694255086345,1.6811518783832389
2024-03-08 00:00:00+00:00,1.6871930826107215,0.0027757207267156137,1.6810923055945814,1.6809694255086345
2024-03-09 00:00:00+00:00,1.6953403414348038,0.008147258824082293,1.680634221235738,1.6809694255086345
2024-03-10 00:00:00+00:00,1.6953403414348038,0.0,1.683256985717705,1.6810923055945814
2024-03-11 00:00:00+00:00,1.6959366580507174,0.000596316615913528,1.684417361884006,1.680634221235738
2024-03-12 00:00:00+00:00,1.6942403515157825,-0.0016963065349349105,1.6871930826107215,1.683256985717705
2024-03-13 00:00:00+00:00,1.6920919767767542,-0.0021483747390282915,1.6953403414348038,1.684417361884006
2024-03-14 00:00:00+00:00,1.6946500050152769,0.0025580282385226916,1.6953403414348038,1.6871930826107215
2024-03-15 00:00:00+00:00,1.6929533524173777,-0.0016966525978991953,1.6959366580507174,1.6953403414348038
2024-03-16 00:00:00+00:00,1.6936283142120274,0.0006749617946497644,1.6942403515157825,1.6953403414348038
2024-03-17 00:00:00+00:00,1.6936283142120274,0.0,1.6920919767767542,1.6959366580507174
2024-03-18 00:00:00+00:00,1.692800641194922,-0.0008276730171055124,1.6946500050152769,1.6942403515157825
2024-03-19 00:00:00+00:00,1.6993133507483795,0.0065127095534576185,1.6929533524173777,1.6920919767767542
2024-03-20 00:00:00+00:00,1.6984043769939072,-0.0009089737544722976,1.6936283142120274,1.6946500050152769
2024-03-21 00:00:00+00:00,1.6924583361536223,-0.0059460408402849385,1.6936283142120274,1.6929533524173777
2024-03-22 00:00:00+00:00,1.687291148038944,-0.005167188114678201,1.692800641194922,1.6936283142120274
2024-03-23 00:00:00+00:00,1.6873836537789908,9.250574004671108e-05,1.6993133507483795,1.6936283142120274
2024-03-24 00:00:00+00:00,1.6873836537789908,0.0,1.6984043769939072,1.692800641194922
2024-03-25 00:00:00+00:00,1.6875168470129716,0.0001331932339807551,1.6924583361536223,1.6993133507483795
2024-03-26 00:00:00+00:00,1.6845453849209058,-0.0029714620920657797,1.687291148038944,1.6984043769939072
2024-03-27 00:00:00+00:00,1.6848329131539852,0.000287528233079426,1.6873836537789908,1.6924583361536223
2024-03-28 00:00:00+00:00,1.686024809512995,0.0011918963590098475,1.6873836537789908,1.687291148038944
2024-03-29 00:00:00+00:00,1.6886575122164915,0.00263270270349647,1.6875168470129716,1.6873836537789908
2024-03-30 00:00:00+00:00,1.6886575122164915,0.0,1.6845453849209058,1.6873836537789908
2024-03-31 00:00:00+00:00,1.6886575122164915,0.0,1.6848329131539852,1.6875168470129716
2024-04-01 00:00:00+00:00,1.6886889221821373,3.140996564576781e-05,1.686024809512995,1.6845453849209058
2024-04-02 00:00:00+00:00,1.6915081018383311,0.0028191796561938265,1.6886575122164915,1.6848329131539852
2024-04-03 00:00:00+00:00,1.69660411077162,0.005096008933288987,1.6886575122164915,1.686024809512995
2024-04-04 00:00:00+00:00,1.6979980894135809,0.0013939786419607803,1.6886575122164915,1.6886575122164915
2024-04-05 00:00:00+00:00,1.701407974797042,0.0034098853834612086,1.6886889221821373,1.6886575122164915
2024-04-06 00:00:00+00:00,1.70302114738172,0.0016131725846779688,1.6915081018383311,1.6886575122164915
2024-04-07 00:00:00+00:00,1.70302114738172,0.0,1.69660411077162,1.6886889221821373
2024-04-08 00:00:00+00:00,1.7003438623862386,-0.002677284995481477,1.6979980894135809,1.6915081018383311
2024-04-09 00:00:00+00:00,1.6971905146484274,-0.003153347737811174,1.701407974797042,1.69660411077162
2024-04-10 00:00:00+00:00,1.6936191216076613,-0.0035713930407661465,1.70302114738172,1.6979980894135809
2024-04-11 00:00:00+00:00,1.6943579374041415,0.0007388157964802744,1.70302114738172,1.701407974797042
2024-04-12 00:00:00+00:00,1.6977930528358014,0.003435115431659863,1.7003438623862386,1.70302114738172
2024-04-13 00:00:00+00:00,1.6949328068116676,-0.002860246024133817,1.6971905146484274,1.70302114738172
2024-04-14 00:00:00+00:00,1.6949328068116676,0.0,1.6936191216076613,1.7003438623862386
